ID,HW1,HW2,HW3,HW4,HW5,HW6,HW7,HW8,mid,final,prof
40027008,40.0,33.0,0.0,35.0,40.0,40,35.0,0.0,2.2,4.93,5
40113901,37.0,33.0,38.0,0.0,40.0,40,40.0,40.0,3.1,8.78,5
40122045,24.0,32.0,40.0,20.0,15.0,40,35.0,18.0,4.3,7.54,5
40122046,0.0,36.0,40.0,40.0,40.0,40,35.0,40.0,0.1,4.709999999999999,5
40122047,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,1.1,1.5,5
40122048,0.0,0.0,0.0,35.0,35.0,40,0.0,0.0,2.1,4.4,5
40122049,24.0,33.0,40.0,35.0,40.0,40,25.0,34.0,2.6,10.51,5
40122050,40.0,34.5,40.0,35.0,40.0,40,35.0,40.0,5.8,15.245000000000001,5
40122051,40.0,34.5,40.0,30.0,35.0,40,35.0,40.0,4.3,10.945,5
40122052,37.0,36.0,40.0,40.0,0.0,40,35.0,40.0,2.9,11.18,5
40124032,40.0,40.0,40.0,35.0,35.0,40,40.0,40.0,5.7,13.7,5
40124033,0.0,29.0,0.0,0.0,35.0,40,0.0,0.0,4.6,7.9399999999999995,5
40124034,20.0,16.0,40.0,31.0,35.0,40,40.0,40.0,4.4,8.52,5
40124035,0.0,38.0,40.0,40.0,35.0,40,35.0,40.0,3.7,8.879999999999999,5
40124043,33.0,32.5,40.0,0.0,35.0,40,40.0,20.0,4.3,9.204999999999998,5
40124044,20.0,35.0,40.0,34.0,35.0,40,35.0,40.0,2.5,7.1899999999999995,5
40124045,29.0,20.0,0.0,40.0,0.0,40,0.0,0.0,5.2,12.29,5
40124048,40.0,37.5,40.0,40.0,40.0,40,40.0,40.0,3.5,11.575,5
40124050,40.0,33.5,40.0,35.0,40.0,40,40.0,34.0,2.9,10.125,5
40125036,38.0,30.0,0.0,30.0,0.0,40,0.0,0.0,3.4,7.58,5
40125901,30.0,34.0,40.0,35.0,35.0,40,35.0,40.0,3.8,9.39,5
40132009,20.0,38.0,40.0,36.0,30.0,40,40.0,40.0,1.7,6.54,5
40133001,40.0,32.0,40.0,10.0,40.0,40,20.0,15.0,6.0,13.07,5
40133003,40.0,35.0,40.0,36.0,35.0,40,35.0,0.0,4.3,9.91,5
40133006,0.0,35.5,38.0,40.0,35.0,40,25.0,26.0,4.5,7.395,5
40133008,20.0,37.5,40.0,35.0,40.0,40,25.0,40.0,6.2,17.975,5
40133010,38.0,34.0,40.0,35.0,25.0,40,40.0,40.0,2.9,9.12,5
40133013,35.0,34.5,40.0,35.0,35.0,40,25.0,40.0,5.2,10.445,5
40133017,25.0,37.0,40.0,35.0,35.0,40,25.0,40.0,5.8,12.77,5
40133018,25.0,37.0,40.0,35.0,35.0,40,25.0,40.0,4.5,13.07,5
40133020,37.0,38.0,40.0,40.0,35.0,40,25.0,40.0,6.3,12.75,5
40133021,28.0,35.0,40.0,40.0,40.0,40,25.0,26.0,6.1,11.44,5
40133023,25.0,35.0,40.0,35.0,40.0,40,40.0,40.0,0.0,2.95,5
40133024,35.0,33.0,20.0,30.0,40.0,40,25.0,34.0,7.0,14.17,5
40133025,40.0,37.5,40.0,36.0,35.0,40,40.0,40.0,4.4,10.285,5
40133036,25.0,35.0,26.0,0.0,0.0,40,35.0,0.0,5.0,10.61,5
40133042,20.0,33.0,40.0,35.0,35.0,40,35.0,40.0,1.2,5.9799999999999995,5
40133043,40.0,35.5,40.0,31.0,30.0,40,35.0,40.0,7.0,17.615000000000002,5
40133044,40.0,37.0,40.0,35.0,40.0,40,40.0,40.0,5.7,14.620000000000001,5
40133045,40.0,36.0,40.0,40.0,40.0,40,40.0,40.0,5.3,13.86,5
40133046,25.0,35.0,38.0,35.0,40.0,40,35.0,40.0,4.25,11.629999999999999,5
40133048,24.0,32.0,40.0,0.0,15.0,40,30.0,0.0,5.4,13.81,5
40133051,40.0,38.0,40.0,30.0,40.0,40,40.0,0.0,5.3,13.98,5
40133053,40.0,36.0,40.0,40.0,40.0,40,35.0,38.0,4.0,11.79,5
40133055,40.0,35.0,40.0,40.0,40.0,40,25.0,0.0,5.1,13.1,5
40133057,15.0,36.5,40.0,40.0,40.0,40,30.0,22.0,0.0,2.735,5
40133058,40.0,38.0,40.0,40.0,40.0,40,35.0,34.0,7.0,11.77,5
40133413,38.0,0.0,40.0,35.0,40.0,40,25.0,40.0,4.4,11.780000000000001,5
40133414,25.0,33.0,40.0,0.0,40.0,40,25.0,0.0,0.9,4.33,5
40133416,25.0,0.0,0.0,40.0,0.0,40,25.0,40.0,3.1,7.0,5
40133417,20.0,34.0,40.0,35.0,35.0,40,30.0,34.0,6.2,15.379999999999999,5
40133418,28.0,34.0,40.0,0.0,35.0,40,0.0,0.0,5.3,7.87,5
40133419,18.0,32.0,40.0,40.0,40.0,40,25.0,30.0,1.9,6.75,5
40133430,25.0,0.0,40.0,0.0,0.0,40,40.0,0.0,1.6,3.75,5
40134016,11.0,31.5,0.0,36.0,0.0,40,30.0,0.0,4.8,10.885,5
40134017,0.0,32.0,40.0,35.0,15.0,40,35.0,40.0,2.95,9.92,5
40134018,0.0,24.0,40.0,40.0,40.0,40,40.0,40.0,5.2,13.740000000000002,5
40134019,35.0,33.5,38.0,0.0,0.0,40,35.0,26.0,1.1,3.8750000000000004,5
40134020,37.0,33.0,40.0,20.0,40.0,40,35.0,40.0,3.8,11.05,5
40134021,0.0,35.0,40.0,0.0,0.0,40,0.0,26.0,3.5,5.71,5
40134022,37.0,38.0,40.0,40.0,35.0,40,40.0,40.0,6.5,14.1,5
40134023,37.0,36.0,0.0,40.0,40.0,40,0.0,40.0,4.8,9.43,5
40134024,23.0,37.0,40.0,35.0,40.0,40,40.0,34.0,7.0,18.79,5
40134025,38.0,37.0,40.0,0.0,0.0,40,40.0,38.0,5.775,12.405000000000001,5
40134026,22.0,33.0,38.0,31.0,30.0,40,35.0,34.0,4.2,12.93,5
40134027,0.0,0.0,0.0,25.0,0.0,40,35.0,10.0,1.85,6.25,5
40134029,0.0,0.0,0.0,20.0,0.0,40,0.0,0.0,0.0,0.6,5
40134030,40.0,40.0,0.0,35.0,34.0,40,35.0,26.0,2.9,8.0,5
40134031,35.0,37.0,40.0,40.0,35.0,40,35.0,32.0,6.0,17.14,5
40134032,12.0,28.0,36.0,35.0,40.0,40,40.0,0.0,4.4,13.81,5
40134033,10.0,35.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.85,5
40134034,20.0,40.0,40.0,35.0,35.0,40,40.0,34.0,3.55,10.89,5
40134035,0.0,33.0,0.0,0.0,35.0,40,40.0,32.0,4.1,10.1,5
40134036,0.0,33.0,38.0,33.0,35.0,40,35.0,28.0,2.7,7.5200000000000005,5
40024093,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.8,1.2000000000000002,9
40031101,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.4,9
40031104,20.0,0.0,16.0,0.0,0.0,40,0.0,0.0,1.2,1.96,9
40111428,13.0,0.0,40.0,35.0,35.0,40,40.0,28.0,2.0,5.01,9
40125401,0.0,0.0,0.0,0.0,40.0,40,0.0,40.0,2.2,4.4,9
40125406,30.0,0.0,40.0,0.0,35.0,40,0.0,0.0,2.4,4.75,9
40125407,0.0,0.0,38.0,0.0,40.0,40,35.0,40.0,0.0,1.93,9
40125410,37.0,0.0,36.0,40.0,35.0,40,35.0,40.0,1.5,8.73,9
40126401,22.0,0.0,40.0,35.0,30.0,40,25.0,13.0,4.7,11.75,9
40126402,35.0,0.0,40.0,36.0,35.0,40,35.0,38.0,4.5,11.29,9
40126403,37.0,0.0,0.0,0.0,35.0,40,0.0,0.0,5.2,11.52,9
40126404,37.0,0.0,0.0,0.0,0.0,40,0.0,0.0,2.6,3.67,9
40126405,29.0,0.0,40.0,40.0,35.0,40,25.0,40.0,4.1,10.39,9
40126407,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.8,1.4000000000000001,9
40127005,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,1.7,6.300000000000001,9
40127006,0.0,0.0,40.0,0.0,35.0,40,40.0,25.0,2.9,10.0,9
40127007,0.0,0.0,38.0,35.0,20.0,40,35.0,30.0,1.8,5.08,9
40127008,0.0,0.0,36.0,36.0,40.0,40,40.0,30.0,1.85,7.470000000000001,9
40127009,0.0,0.0,38.0,0.0,0.0,40,0.0,0.0,0.2,1.48,9
40127011,0.0,0.0,40.0,0.0,0.0,40,40.0,22.0,2.3,3.82,9
40127012,15.0,0.0,36.0,0.0,40.0,40,15.0,36.0,5.4,14.42,9
40127014,30.0,0.0,40.0,0.0,0.0,40,40.0,32.0,3.3,8.719999999999999,9
40127015,20.0,0.0,0.0,36.0,35.0,40,35.0,0.0,0.0,1.66,9
40127034,40.0,0.0,40.0,0.0,35.0,40,35.0,40.0,0.5,4.1,9
40127035,22.0,0.0,40.0,30.0,40.0,40,35.0,40.0,5.3,13.27,9
40127036,40.0,0.0,40.0,0.0,0.0,40,0.0,39.0,3.5,6.49,9
40127037,27.0,0.0,40.0,35.0,40.0,40,35.0,40.0,5.7,12.77,9
40127038,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,1.6,2.2,9
40127039,0.0,0.0,38.0,40.0,0.0,40,40.0,39.0,2.0,5.37,9
40127040,25.0,0.0,40.0,35.0,30.0,40,40.0,40.0,5.3,9.8,9
40127048,13.0,0.0,0.0,40.0,0.0,40,0.0,35.0,0.0,2.38,9
40127050,22.0,0.0,40.0,35.0,40.0,40,40.0,40.0,3.5,10.27,9
40127051,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.8,9
40127052,20.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.6,9
40127053,0.0,0.0,38.0,0.0,39.0,40,40.0,0.0,3.4,6.77,9
40127054,3.0,0.0,38.0,35.0,40.0,40,40.0,40.0,0.0,4.51,9
40127056,0.0,0.0,38.0,0.0,0.0,40,0.0,0.0,2.5,5.18,9
40131424,37.0,0.0,40.0,40.0,40.0,40,35.0,40.0,2.2,10.920000000000002,9
40131425,37.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.77,9
40131427,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.4,9
40131429,0.0,0.0,40.0,40.0,40.0,40,0.0,0.0,0.0,1.6,9
40131901,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,1.5,1.9,9
40133002,0.0,0.0,40.0,40.0,0.0,40,0.0,0.0,4.4,9.8,9
40133009,0.0,0.0,0.0,0.0,40.0,40,30.0,26.0,2.0,7.760000000000001,9
40133011,0.0,0.0,40.0,0.0,35.0,40,0.0,40.0,6.0,14.950000000000001,9
40133014,37.0,0.0,40.0,35.0,40.0,40,40.0,40.0,6.0,17.020000000000003,9
40133015,37.0,0.0,40.0,35.0,35.0,40,40.0,26.0,5.8,16.03,9
40133019,37.0,0.0,40.0,35.0,40.0,40,35.0,0.0,6.1,14.37,9
40133022,40.0,0.0,40.0,35.0,20.0,40,35.0,40.0,6.0,14.4,9
40133026,37.0,0.0,40.0,35.0,35.0,40,40.0,34.0,2.6,7.359999999999999,9
40133027,0.0,0.0,0.0,15.0,30.0,40,35.0,40.0,2.4,6.6,9
40133029,37.0,0.0,40.0,30.0,38.0,40,30.0,0.0,3.45,11.8,9
40133030,15.0,0.0,40.0,35.0,35.0,40,35.0,0.0,3.8,9.7,9
40133031,37.0,0.0,40.0,35.0,40.0,40,35.0,40.0,6.0,17.17,9
40133033,25.0,0.0,40.0,35.0,35.0,40,40.0,39.0,6.0,16.94,9
40133065,27.0,0.0,40.0,35.0,38.0,40,35.0,34.0,6.4,10.39,9
40133066,32.0,0.0,40.0,30.0,0.0,40,25.0,40.0,3.3,10.370000000000001,9
40133067,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.4,9
40133069,30.0,0.0,40.0,30.0,40.0,40,35.0,40.0,3.2,11.15,9
40133070,0.0,0.0,0.0,35.0,35.0,40,35.0,40.0,1.9,6.35,9
40133071,34.0,0.0,40.0,0.0,40.0,40,35.0,40.0,6.0,14.09,9
40133072,37.0,0.0,40.0,35.0,30.0,40,35.0,40.0,5.8,11.969999999999999,9
40133073,40.0,0.0,40.0,35.0,40.0,40,40.0,40.0,4.8,14.25,9
40133074,22.0,0.0,40.0,30.0,40.0,40,0.0,0.0,6.2,10.02,9
40133075,35.0,0.0,40.0,35.0,40.0,40,35.0,40.0,6.0,14.45,9
40133076,0.0,0.0,40.0,35.0,40.0,40,35.0,40.0,4.1,8.6,9
40011020,25.0,39.0,40.0,40.0,40.0,40,0.0,0.0,0.0,2.24,7
40122416,0.0,39.0,38.0,40.0,40.0,40,35.0,35.0,2.9,7.67,7
40122418,25.0,0.0,38.0,36.0,40.0,40,0.0,0.0,5.3,7.39,7
40122419,0.0,39.0,40.0,40.0,40.0,40,35.0,35.0,1.1,3.99,7
40122420,0.0,0.0,40.0,0.0,30.0,40,35.0,35.0,1.9,4.0,7
40122421,0.0,40.0,0.0,0.0,0.0,40,28.0,0.0,1.8,5.08,7
40122423,0.0,34.0,38.0,40.0,40.0,40,35.0,35.0,1.4,5.970000000000001,7
40122431,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.4,7
40124001,0.0,0.0,40.0,25.0,0.0,40,0.0,35.0,1.5,6.8,7
40124002,40.0,0.0,38.0,40.0,40.0,40,25.0,0.0,3.4,9.83,7
40124003,20.0,0.0,38.0,0.0,0.0,40,0.0,40.0,3.3,4.68,7
40124004,40.0,39.0,20.0,18.0,0.0,40,33.0,0.0,5.1,10.399999999999999,7
40124005,40.0,20.0,0.0,37.0,40.0,40,35.0,30.0,3.0,9.92,7
40124006,0.0,0.0,38.0,0.0,0.0,40,0.0,22.0,2.0,3.2,7
40124008,27.0,27.0,38.0,40.0,0.0,40,0.0,30.0,4.7,9.02,7
40124009,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.6000000000000001,7
40124014,0.0,20.0,40.0,38.0,0.0,40,0.0,0.0,3.4,10.879999999999999,7
40124019,35.0,0.0,40.0,0.0,40.0,40,0.0,0.0,3.3,5.05,7
40124020,35.0,37.0,38.0,37.0,40.0,40,28.0,40.0,1.65,6.65,7
40124022,30.0,0.0,0.0,38.0,40.0,40,28.0,35.0,0.6,7.309999999999999,7
40124029,30.0,39.0,38.0,38.0,40.0,40,35.0,27.0,5.0,12.07,7
40124030,35.0,30.0,30.0,0.0,0.0,40,20.0,0.0,3.6,8.15,7
40124055,35.0,37.0,20.0,40.0,40.0,40,30.0,35.0,4.3,10.67,7
40125402,30.0,25.0,0.0,40.0,0.0,40,30.0,40.0,3.5,8.05,7
40125403,25.0,26.0,40.0,40.0,40.0,40,35.0,40.0,2.4,6.16,7
40126067,35.0,38.0,40.0,40.0,40.0,40,40.0,32.0,6.3,16.35,7
40126071,40.0,35.0,40.0,40.0,40.0,40,35.0,40.0,6.8,15.399999999999999,7
40126072,30.0,40.0,38.0,40.0,40.0,40,38.0,40.0,2.5,9.26,7
40126087,27.0,32.0,38.0,38.0,40.0,40,35.0,35.0,4.2,10.95,7
40126088,40.0,20.0,40.0,40.0,40.0,40,40.0,35.0,6.6,17.049999999999997,7
40126089,27.0,33.0,20.0,40.0,40.0,40,35.0,40.0,4.6,11.45,7
40126090,0.0,0.0,38.0,0.0,0.0,40,35.0,0.0,4.1,9.43,7
40126092,30.0,32.0,40.0,40.0,40.0,40,40.0,27.0,5.5,16.09,7
40126093,35.0,38.0,40.0,40.0,40.0,40,35.0,40.0,4.7,12.879999999999999,7
40126094,40.0,29.0,40.0,40.0,40.0,40,37.0,40.0,4.85,13.31,7
40126095,30.0,37.0,40.0,40.0,40.0,40,39.0,40.0,5.5,15.86,7
40126096,0.0,37.0,36.0,38.0,0.0,40,0.0,40.0,3.0,6.31,7
40126097,40.0,27.0,40.0,0.0,0.0,40,40.0,35.0,2.9,8.82,7
40126098,40.0,39.0,40.0,40.0,40.0,40,40.0,40.0,4.7,14.59,7
40126099,35.0,36.0,40.0,40.0,40.0,40,40.0,40.0,5.4,14.31,7
40126901,40.0,34.0,38.0,40.0,0.0,40,28.0,23.0,1.8,6.13,7
40128012,0.0,36.0,36.0,20.0,0.0,40,35.0,35.0,2.2,6.7700000000000005,7
40128016,35.0,33.0,40.0,40.0,40.0,40,35.0,40.0,3.6,6.63,7
40128020,20.0,38.0,38.0,38.0,40.0,40,30.0,35.0,3.4,10.89,7
40128022,25.0,32.0,38.0,0.0,40.0,40,35.0,22.0,2.3,5.119999999999999,7
40128027,35.0,38.0,40.0,40.0,40.0,40,30.0,22.0,2.95,10.100000000000001,7
40128029,25.0,0.0,40.0,40.0,0.0,40,35.0,0.0,2.0,6.4,7
40128037,25.0,38.0,40.0,37.0,40.0,40,30.0,22.0,1.3,7.0200000000000005,7
40128039,35.0,37.0,38.0,35.0,40.0,40,30.0,18.0,0.3,3.9799999999999995,7
40128063,15.0,40.0,40.0,40.0,40.0,40,39.0,40.0,0.0,3.94,7
40128064,0.0,29.0,0.0,40.0,0.0,40,35.0,0.0,0.0,2.04,7
40128087,0.0,33.0,40.0,40.0,40.0,40,35.0,0.0,3.3,5.58,7
40128088,27.0,38.0,40.0,40.0,35.0,40,35.0,40.0,0.0,2.95,7
40128089,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,1.5,1.9,7
40128090,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.4,7
40128092,0.0,0.0,0.0,0.0,0.0,40,35.0,0.0,3.7,8.05,7
40131012,30.0,37.0,38.0,40.0,40.0,40,35.0,40.0,5.3,12.899999999999999,7
40131021,35.0,20.0,40.0,0.0,40.0,40,0.0,40.0,5.6,14.75,7
40131022,30.0,37.0,38.0,40.0,40.0,40,40.0,40.0,4.5,12.25,7
40131026,35.0,38.0,40.0,40.0,40.0,40,30.0,40.0,7.0,16.63,7
40131032,40.0,29.0,38.0,40.0,40.0,40,40.0,40.0,5.8,17.77,7
40131034,40.0,35.0,38.0,38.0,40.0,40,35.0,40.0,3.7,15.46,7
40131036,35.0,37.0,40.0,40.0,40.0,40,35.0,40.0,3.7,12.77,7
40131044,35.0,37.0,40.0,40.0,40.0,40,0.0,40.0,5.2,15.420000000000002,7
40131049,0.0,0.0,0.0,0.0,40.0,40,40.0,0.0,1.8,4.3999999999999995,7
40131052,40.0,39.0,40.0,40.0,40.0,40,0.0,35.0,6.9,18.44,7
40131056,20.0,37.0,40.0,40.0,40.0,40,35.0,40.0,2.3,9.32,7
40131060,35.0,36.0,40.0,40.0,40.0,40,30.0,38.0,7.0,18.490000000000002,7
40131062,40.0,38.0,40.0,40.0,40.0,40,0.0,40.0,6.8,18.58,7
40134037,40.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.8,7
40131040,40.0,28.0,40.0,40.0,0.0,40,0.0,40.0,4.3,9.879999999999999,7
40111402,0.0,10.0,38.0,17.0,0.0,40,0.0,18.0,0.0,2.0300000000000002,1
40111403,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.75,1
40111404,35.0,33.0,40.0,40.0,40.0,40,27.0,40.0,3.1,10.25,1
40111405,40.0,33.0,36.0,40.0,0.0,40,26.0,38.0,0.0,3.63,1
40111406,30.0,0.0,36.0,0.0,0.0,40,0.0,0.0,2.4,7.460000000000001,1
40111410,40.0,32.0,40.0,40.0,40.0,40,34.0,40.0,2.3,9.760000000000002,1
40111412,35.0,0.0,36.0,38.0,0.0,40,0.0,0.0,3.5,7.39,1
40111413,25.0,32.0,36.0,20.0,40.0,40,25.0,28.0,4.3,11.86,1
40111416,20.0,38.0,38.0,36.0,40.0,40,30.0,23.0,0.5,4.05,1
40123019,40.0,32.0,40.0,40.0,35.0,40,40.0,40.0,0.6,7.369999999999999,1
40123020,40.0,0.0,40.0,40.0,40.0,40,40.0,40.0,2.8,14.3,1
40123021,20.0,34.0,40.0,40.0,40.0,40,28.0,40.0,6.8,16.72,1
40123022,0.0,34.0,40.0,40.0,40.0,40,0.0,40.0,5.0,13.84,1
40123023,30.0,39.0,40.0,40.0,40.0,40,35.0,40.0,4.6,12.34,1
40123025,30.0,32.0,38.0,40.0,40.0,40,40.0,40.0,4.3,14.7,1
40123026,35.0,39.0,40.0,40.0,40.0,40,35.0,40.0,6.7,17.79,1
40123027,0.0,33.0,40.0,40.0,40.0,40,18.0,40.0,2.7,12.21,1
40123089,30.0,32.0,40.0,38.0,40.0,40,40.0,40.0,4.2,14.600000000000001,1
40123092,40.0,15.0,40.0,40.0,40.0,40,40.0,40.0,6.1,17.049999999999997,1
40124037,35.0,39.0,38.0,40.0,40.0,40,28.0,40.0,6.2,13.0,1
40124038,20.0,32.0,40.0,0.0,30.0,40,0.0,40.0,0.0,3.62,1
40124040,29.0,31.0,34.0,0.0,40.0,40,38.0,40.0,5.45,16.97,1
40124041,25.0,40.0,30.0,38.0,40.0,40,33.0,40.0,2.4,6.0600000000000005,1
40124042,40.0,33.0,40.0,40.0,40.0,40,35.0,40.0,4.5,10.58,1
40124418,30.0,32.0,20.0,0.0,0.0,40,35.0,0.0,1.8,5.37,1
40124419,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,1.9,1
40124421,0.0,0.0,0.0,38.0,0.0,40,33.0,40.0,0.0,1.81,1
40125023,0.0,34.0,38.0,36.0,35.0,40,28.0,40.0,0.8,9.21,1
40125025,30.0,32.0,40.0,40.0,40.0,40,35.0,40.0,3.5,11.77,1
40125032,25.0,0.0,0.0,0.0,0.0,40,0.0,0.0,5.2,7.15,1
40125037,35.0,34.0,40.0,40.0,40.0,40,40.0,40.0,5.7,15.29,1
40125044,35.0,23.0,38.0,40.0,0.0,40,28.0,0.0,3.8,11.940000000000001,1
40125412,30.0,0.0,0.0,40.0,40.0,40,28.0,40.0,2.8,9.780000000000001,1
40125413,25.0,0.0,40.0,36.0,40.0,40,27.0,40.0,3.5,12.18,1
40125414,20.0,32.0,38.0,40.0,40.0,40,28.0,40.0,4.8,14.379999999999999,1
40125415,40.0,37.0,40.0,38.0,40.0,40,33.0,40.0,3.7,11.68,1
40125416,40.0,37.0,38.0,36.0,40.0,40,33.0,40.0,2.2,10.04,1
40125417,30.0,0.0,30.0,40.0,40.0,40,35.0,38.0,4.4,12.63,1
40125418,30.0,37.0,40.0,40.0,40.0,40,28.0,40.0,2.0,6.050000000000001,1
40126033,20.0,39.0,40.0,0.0,40.0,40,15.0,22.0,3.05,9.41,1
40126039,25.0,33.0,40.0,40.0,0.0,40,33.0,22.0,3.7,12.73,1
40126040,0.0,32.0,40.0,40.0,40.0,40,25.0,35.0,0.0,4.02,1
40126046,35.0,36.0,40.0,40.0,40.0,40,28.0,40.0,4.0,12.79,1
40126049,35.0,38.0,40.0,40.0,40.0,40,23.0,35.0,6.0,15.71,1
40126054,35.0,40.0,40.0,40.0,40.0,40,28.0,40.0,5.4,16.73,1
